,slot-f1,intent-acc.,intact_intent-acc.,intact_slot-f1,dataset,perturbation,split,transformer_model,random_seed,n_perturbed,dataset_config
354,0.0,0.938574246266554,0.938574246266554,0.8194388937734793,MTOP,perturb_negative_concord,test,distilbert-base-multilingual-cased,5498,3,dede.MTOP
355,0.0,0.9380107072414765,0.938574246266554,0.8194388937734793,MTOP,perturb_possesive_genitive,test,distilbert-base-multilingual-cased,5498,41,dede.MTOP
356,0.0,0.938574246266554,0.938574246266554,0.8194388937734793,MTOP,perturb_relative_pronoun,test,distilbert-base-multilingual-cased,5498,45,dede.MTOP
357,0.0,0.9377289377289377,0.938574246266554,0.8194388937734793,MTOP,perturb_schwa_elision_in_verbs,test,distilbert-base-multilingual-cased,5498,49,dede.MTOP
358,0.0,0.9380107072414765,0.938574246266554,0.8194388937734793,MTOP,perturb_swap_name,test,distilbert-base-multilingual-cased,5498,826,dede.MTOP
359,0.0,0.9309664694280079,0.938574246266554,0.8194388937734793,MTOP,perturb_tun_imperativ,test,distilbert-base-multilingual-cased,5498,543,dede.MTOP
360,0.0,0.8964187327823692,0.8964187327823692,0.8182930559804222,MTOP,perturb_2_verb_clusters,valid,google/mt5-large,8446,50,dede.MTOP
361,0.0,0.8964187327823692,0.8964187327823692,0.8182930559804222,MTOP,perturb_als_in_comparative_constructions,valid,google/mt5-large,8446,2,dede.MTOP
362,0.0,0.8958677685950414,0.8964187327823692,0.8182930559804222,MTOP,perturb_am_infinitive,valid,google/mt5-large,8446,63,dede.MTOP
363,0.0,0.8975206611570248,0.8964187327823692,0.8182930559804222,MTOP,perturb_article_before_personal_name,valid,google/mt5-large,8446,423,dede.MTOP
364,0.0,0.8964187327823692,0.8964187327823692,0.8182930559804222,MTOP,perturb_contracted_verb_and_pronoun,valid,google/mt5-large,8446,84,dede.MTOP
365,0.0,0.8964187327823692,0.8964187327823692,0.8182930559804222,MTOP,perturb_da,valid,google/mt5-large,8446,2,dede.MTOP
366,0.0,0.8991735537190083,0.8964187327823692,0.8182930559804222,MTOP,perturb_denn_in_questions,valid,google/mt5-large,8446,449,dede.MTOP
367,0.0,0.8964187327823692,0.8964187327823692,0.8182930559804222,MTOP,perturb_double_article,valid,google/mt5-large,8446,0,dede.MTOP
368,0.0,0.8964187327823692,0.8964187327823692,0.8182930559804222,MTOP,perturb_existential_clause,valid,google/mt5-large,8446,0,dede.MTOP
369,0.0,0.8964187327823692,0.8964187327823692,0.8182930559804222,MTOP,perturb_genitive_to_dativ,valid,google/mt5-large,8446,56,dede.MTOP
370,0.0,0.8964187327823692,0.8964187327823692,0.8182930559804222,MTOP,perturb_in,valid,google/mt5-large,8446,0,dede.MTOP
371,0.0,0.8964187327823692,0.8964187327823692,0.8182930559804222,MTOP,perturb_nach,valid,google/mt5-large,8446,2,dede.MTOP
372,0.0,0.8964187327823692,0.8964187327823692,0.8182930559804222,MTOP,perturb_negative_concord,valid,google/mt5-large,8446,5,dede.MTOP
373,0.0,0.8964187327823692,0.8964187327823692,0.8182930559804222,MTOP,perturb_possesive_genitive,valid,google/mt5-large,8446,29,dede.MTOP
374,0.0,0.8964187327823692,0.8964187327823692,0.8182930559804222,MTOP,perturb_relative_pronoun,valid,google/mt5-large,8446,29,dede.MTOP
375,0.0,0.8964187327823692,0.8964187327823692,0.8182930559804222,MTOP,perturb_schwa_elision_in_verbs,valid,google/mt5-large,8446,32,dede.MTOP
376,0.0,0.8964187327823692,0.8964187327823692,0.8182930559804222,MTOP,perturb_swap_name,valid,google/mt5-large,8446,452,dede.MTOP
377,0.0,0.8710743801652893,0.8964187327823692,0.8182930559804222,MTOP,perturb_tun_imperativ,valid,google/mt5-large,8446,248,dede.MTOP
378,0.0,0.9039165962242885,0.9039165962242885,0.8390713834491471,MTOP,perturb_2_verb_clusters,test,google/mt5-large,8446,81,dede.MTOP
379,0.0,0.9039165962242885,0.9039165962242885,0.8390713834491471,MTOP,perturb_als_in_comparative_constructions,test,google/mt5-large,8446,3,dede.MTOP
380,0.0,0.9036348267117498,0.9039165962242885,0.8390713834491471,MTOP,perturb_am_infinitive,test,google/mt5-large,8446,125,dede.MTOP
381,0.0,0.9036348267117498,0.9039165962242885,0.8390713834491471,MTOP,perturb_article_before_personal_name,test,google/mt5-large,8446,786,dede.MTOP
382,0.0,0.9036348267117498,0.9039165962242885,0.8390713834491471,MTOP,perturb_contracted_verb_and_pronoun,test,google/mt5-large,8446,182,dede.MTOP
383,0.0,0.9039165962242885,0.9039165962242885,0.8390713834491471,MTOP,perturb_da,test,google/mt5-large,8446,5,dede.MTOP
384,0.0,0.9050436742744435,0.9039165962242885,0.8390713834491471,MTOP,perturb_denn_in_questions,test,google/mt5-large,8446,867,dede.MTOP
385,0.0,0.9039165962242885,0.9039165962242885,0.8390713834491471,MTOP,perturb_double_article,test,google/mt5-large,8446,0,dede.MTOP
386,0.0,0.9039165962242885,0.9039165962242885,0.8390713834491471,MTOP,perturb_existential_clause,test,google/mt5-large,8446,0,dede.MTOP
387,0.0,0.9036348267117498,0.9039165962242885,0.8390713834491471,MTOP,perturb_genitive_to_dativ,test,google/mt5-large,8446,108,dede.MTOP
388,0.0,0.9039165962242885,0.9039165962242885,0.8390713834491471,MTOP,perturb_in,test,google/mt5-large,8446,0,dede.MTOP
389,0.0,0.9039165962242885,0.9039165962242885,0.8390713834491471,MTOP,perturb_nach,test,google/mt5-large,8446,5,dede.MTOP
390,0.0,0.9039165962242885,0.9039165962242885,0.8390713834491471,MTOP,perturb_negative_concord,test,google/mt5-large,8446,3,dede.MTOP
391,0.0,0.9039165962242885,0.9039165962242885,0.8390713834491471,MTOP,perturb_possesive_genitive,test,google/mt5-large,8446,41,dede.MTOP
392,0.0,0.9039165962242885,0.9039165962242885,0.8390713834491471,MTOP,perturb_relative_pronoun,test,google/mt5-large,8446,45,dede.MTOP
393,0.0,0.9039165962242885,0.9039165962242885,0.8390713834491471,MTOP,perturb_schwa_elision_in_verbs,test,google/mt5-large,8446,49,dede.MTOP
394,0.0,0.9039165962242885,0.9039165962242885,0.8390713834491471,MTOP,perturb_swap_name,test,google/mt5-large,8446,826,dede.MTOP
395,0.0,0.872640180332488,0.9039165962242885,0.8390713834491471,MTOP,perturb_tun_imperativ,test,google/mt5-large,8446,543,dede.MTOP
396,0.0,0.8798898071625344,0.8793388429752066,0.7658841940532082,MTOP,perturb_2_verb_clusters,valid,xlm-roberta-base,5498,50,ende.MTOP
397,0.0,0.8793388429752066,0.8793388429752066,0.7658841940532082,MTOP,perturb_als_in_comparative_constructions,valid,xlm-roberta-base,5498,2,ende.MTOP
398,0.0,0.878236914600551,0.8793388429752066,0.7658841940532082,MTOP,perturb_am_infinitive,valid,xlm-roberta-base,5498,63,ende.MTOP
399,0.0,0.8787878787878788,0.8793388429752066,0.7658841940532082,MTOP,perturb_article_before_personal_name,valid,xlm-roberta-base,5498,423,ende.MTOP
400,0.0,0.8793388429752066,0.8793388429752066,0.7658841940532082,MTOP,perturb_contracted_verb_and_pronoun,valid,xlm-roberta-base,5498,84,ende.MTOP
401,0.0,0.8793388429752066,0.8793388429752066,0.7658841940532082,MTOP,perturb_da,valid,xlm-roberta-base,5498,2,ende.MTOP
402,0.0,0.8793388429752066,0.8793388429752066,0.7658841940532082,MTOP,perturb_denn_in_questions,valid,xlm-roberta-base,5498,449,ende.MTOP
403,0.0,0.8793388429752066,0.8793388429752066,0.7658841940532082,MTOP,perturb_double_article,valid,xlm-roberta-base,5498,0,ende.MTOP
404,0.0,0.8793388429752066,0.8793388429752066,0.7658841940532082,MTOP,perturb_existential_clause,valid,xlm-roberta-base,5498,0,ende.MTOP
405,0.0,0.8787878787878788,0.8793388429752066,0.7658841940532082,MTOP,perturb_genitive_to_dativ,valid,xlm-roberta-base,5498,44,ende.MTOP
406,0.0,0.8804407713498622,0.8793388429752066,0.7658841940532082,MTOP,perturb_in,valid,xlm-roberta-base,5498,0,ende.MTOP
407,0.0,0.8793388429752066,0.8793388429752066,0.7658841940532082,MTOP,perturb_nach,valid,xlm-roberta-base,5498,2,ende.MTOP
408,0.0,0.8793388429752066,0.8793388429752066,0.7658841940532082,MTOP,perturb_negative_concord,valid,xlm-roberta-base,5498,5,ende.MTOP
409,0.0,0.8804407713498622,0.8793388429752066,0.7658841940532082,MTOP,perturb_possesive_genitive,valid,xlm-roberta-base,5498,29,ende.MTOP
410,0.0,0.8787878787878788,0.8793388429752066,0.7658841940532082,MTOP,perturb_relative_pronoun,valid,xlm-roberta-base,5498,29,ende.MTOP
411,0.0,0.8793388429752066,0.8793388429752066,0.7658841940532082,MTOP,perturb_schwa_elision_in_verbs,valid,xlm-roberta-base,5498,32,ende.MTOP
412,0.0,0.7476584022038567,0.8793388429752066,0.7658841940532082,MTOP,perturb_swap_name,valid,xlm-roberta-base,5498,126,ende.MTOP
413,0.0,0.8705234159779615,0.8793388429752066,0.7658841940532082,MTOP,perturb_tun_imperativ,valid,xlm-roberta-base,5498,248,ende.MTOP
414,0.0,0.8763031839954917,0.8760214144829529,0.7748504929691289,MTOP,perturb_2_verb_clusters,test,xlm-roberta-base,5498,81,ende.MTOP
415,0.0,0.8760214144829529,0.8760214144829529,0.7748504929691289,MTOP,perturb_als_in_comparative_constructions,test,xlm-roberta-base,5498,3,ende.MTOP
416,0.0,0.8763031839954917,0.8760214144829529,0.7748504929691289,MTOP,perturb_am_infinitive,test,xlm-roberta-base,5498,125,ende.MTOP
417,0.0,0.8717948717948718,0.8760214144829529,0.7748504929691289,MTOP,perturb_article_before_personal_name,test,xlm-roberta-base,5498,786,ende.MTOP
418,0.0,0.8757396449704142,0.8760214144829529,0.7748504929691289,MTOP,perturb_contracted_verb_and_pronoun,test,xlm-roberta-base,5498,182,ende.MTOP
419,0.0,0.8760214144829529,0.8760214144829529,0.7748504929691289,MTOP,perturb_da,test,xlm-roberta-base,5498,5,ende.MTOP
420,0.0,0.8754578754578755,0.8760214144829529,0.7748504929691289,MTOP,perturb_denn_in_questions,test,xlm-roberta-base,5498,867,ende.MTOP
421,0.0,0.8760214144829529,0.8760214144829529,0.7748504929691289,MTOP,perturb_double_article,test,xlm-roberta-base,5498,0,ende.MTOP
422,0.0,0.8760214144829529,0.8760214144829529,0.7748504929691289,MTOP,perturb_existential_clause,test,xlm-roberta-base,5498,0,ende.MTOP
423,0.0,0.8757396449704142,0.8760214144829529,0.7748504929691289,MTOP,perturb_genitive_to_dativ,test,xlm-roberta-base,5498,91,ende.MTOP
424,0.0,0.8754578754578755,0.8760214144829529,0.7748504929691289,MTOP,perturb_in,test,xlm-roberta-base,5498,0,ende.MTOP
425,0.0,0.8760214144829529,0.8760214144829529,0.7748504929691289,MTOP,perturb_nach,test,xlm-roberta-base,5498,5,ende.MTOP
426,0.0,0.8760214144829529,0.8760214144829529,0.7748504929691289,MTOP,perturb_negative_concord,test,xlm-roberta-base,5498,3,ende.MTOP
427,0.0,0.8763031839954917,0.8760214144829529,0.7748504929691289,MTOP,perturb_possesive_genitive,test,xlm-roberta-base,5498,41,ende.MTOP
428,0.0,0.8760214144829529,0.8760214144829529,0.7748504929691289,MTOP,perturb_relative_pronoun,test,xlm-roberta-base,5498,45,ende.MTOP
429,0.0,0.8757396449704142,0.8760214144829529,0.7748504929691289,MTOP,perturb_schwa_elision_in_verbs,test,xlm-roberta-base,5498,49,ende.MTOP
430,0.0,0.746407438715131,0.8760214144829529,0.7748504929691289,MTOP,perturb_swap_name,test,xlm-roberta-base,5498,220,ende.MTOP
431,0.0,0.8698224852071006,0.8760214144829529,0.7748504929691289,MTOP,perturb_tun_imperativ,test,xlm-roberta-base,5498,543,ende.MTOP
432,0.0,0.947107438016529,0.947107438016529,0.8361404061073509,MTOP,perturb_2_verb_clusters,valid,google/rembert,5498,50,dede.MTOP
433,0.0,0.947107438016529,0.947107438016529,0.8361404061073509,MTOP,perturb_als_in_comparative_constructions,valid,google/rembert,5498,2,dede.MTOP
434,0.0,0.9460055096418732,0.947107438016529,0.8361404061073509,MTOP,perturb_am_infinitive,valid,google/rembert,5498,63,dede.MTOP
435,0.0,0.947107438016529,0.947107438016529,0.8361404061073509,MTOP,perturb_article_before_personal_name,valid,google/rembert,5498,423,dede.MTOP
436,0.0,0.946556473829201,0.947107438016529,0.8361404061073509,MTOP,perturb_contracted_verb_and_pronoun,valid,google/rembert,5498,84,dede.MTOP
437,0.0,0.947107438016529,0.947107438016529,0.8361404061073509,MTOP,perturb_da,valid,google/rembert,5498,2,dede.MTOP
438,0.0,0.947107438016529,0.947107438016529,0.8361404061073509,MTOP,perturb_denn_in_questions,valid,google/rembert,5498,449,dede.MTOP
439,0.0,0.947107438016529,0.947107438016529,0.8361404061073509,MTOP,perturb_double_article,valid,google/rembert,5498,0,dede.MTOP
440,0.0,0.947107438016529,0.947107438016529,0.8361404061073509,MTOP,perturb_existential_clause,valid,google/rembert,5498,0,dede.MTOP
441,0.0,0.9476584022038568,0.947107438016529,0.8361404061073509,MTOP,perturb_genitive_to_dativ,valid,google/rembert,5498,56,dede.MTOP
442,0.0,0.947107438016529,0.947107438016529,0.8361404061073509,MTOP,perturb_in,valid,google/rembert,5498,0,dede.MTOP
443,0.0,0.947107438016529,0.947107438016529,0.8361404061073509,MTOP,perturb_nach,valid,google/rembert,5498,2,dede.MTOP
444,0.0,0.947107438016529,0.947107438016529,0.8361404061073509,MTOP,perturb_negative_concord,valid,google/rembert,5498,5,dede.MTOP
445,0.0,0.947107438016529,0.947107438016529,0.8361404061073509,MTOP,perturb_possesive_genitive,valid,google/rembert,5498,29,dede.MTOP
446,0.0,0.9460055096418732,0.947107438016529,0.8361404061073509,MTOP,perturb_relative_pronoun,valid,google/rembert,5498,29,dede.MTOP
447,0.0,0.9476584022038568,0.947107438016529,0.8361404061073509,MTOP,perturb_schwa_elision_in_verbs,valid,google/rembert,5498,32,dede.MTOP
448,0.0,0.947107438016529,0.947107438016529,0.8361404061073509,MTOP,perturb_swap_name,valid,google/rembert,5498,452,dede.MTOP
449,0.0,0.9410468319559229,0.947107438016529,0.8361404061073509,MTOP,perturb_tun_imperativ,valid,google/rembert,5498,248,dede.MTOP
450,0.0,0.957171034094111,0.957171034094111,0.8532273759325332,MTOP,perturb_2_verb_clusters,test,google/rembert,5498,81,dede.MTOP
451,0.0,0.957171034094111,0.957171034094111,0.8532273759325332,MTOP,perturb_als_in_comparative_constructions,test,google/rembert,5498,3,dede.MTOP
452,0.0,0.9557621865314173,0.957171034094111,0.8532273759325332,MTOP,perturb_am_infinitive,test,google/rembert,5498,125,dede.MTOP
453,0.0,0.9557621865314173,0.957171034094111,0.8532273759325332,MTOP,perturb_article_before_personal_name,test,google/rembert,5498,786,dede.MTOP
454,0.0,0.9568892645815723,0.957171034094111,0.8532273759325332,MTOP,perturb_contracted_verb_and_pronoun,test,google/rembert,5498,182,dede.MTOP
455,0.0,0.957171034094111,0.957171034094111,0.8532273759325332,MTOP,perturb_da,test,google/rembert,5498,5,dede.MTOP
456,0.0,0.9566074950690335,0.957171034094111,0.8532273759325332,MTOP,perturb_denn_in_questions,test,google/rembert,5498,867,dede.MTOP
457,0.0,0.957171034094111,0.957171034094111,0.8532273759325332,MTOP,perturb_double_article,test,google/rembert,5498,0,dede.MTOP
458,0.0,0.957171034094111,0.957171034094111,0.8532273759325332,MTOP,perturb_existential_clause,test,google/rembert,5498,0,dede.MTOP
459,0.0,0.957171034094111,0.957171034094111,0.8532273759325332,MTOP,perturb_genitive_to_dativ,test,google/rembert,5498,108,dede.MTOP
460,0.0,0.9577345731191885,0.957171034094111,0.8532273759325332,MTOP,perturb_in,test,google/rembert,5498,0,dede.MTOP
461,0.0,0.957171034094111,0.957171034094111,0.8532273759325332,MTOP,perturb_nach,test,google/rembert,5498,5,dede.MTOP
462,0.0,0.9568892645815723,0.957171034094111,0.8532273759325332,MTOP,perturb_negative_concord,test,google/rembert,5498,3,dede.MTOP
463,0.0,0.957171034094111,0.957171034094111,0.8532273759325332,MTOP,perturb_possesive_genitive,test,google/rembert,5498,41,dede.MTOP
464,0.0,0.957171034094111,0.957171034094111,0.8532273759325332,MTOP,perturb_relative_pronoun,test,google/rembert,5498,45,dede.MTOP
465,0.0,0.957171034094111,0.957171034094111,0.8532273759325332,MTOP,perturb_schwa_elision_in_verbs,test,google/rembert,5498,49,dede.MTOP
466,0.0,0.9566074950690335,0.957171034094111,0.8532273759325332,MTOP,perturb_swap_name,test,google/rembert,5498,826,dede.MTOP
467,0.0,0.9487179487179487,0.957171034094111,0.8532273759325332,MTOP,perturb_tun_imperativ,test,google/rembert,5498,543,dede.MTOP
468,0.0,0.9112947658402204,0.9112947658402204,0.7850782929075837,MTOP,perturb_2_verb_clusters,valid,microsoft/mdeberta-v3-base,8765,50,ende.MTOP
469,0.0,0.9112947658402204,0.9112947658402204,0.7850782929075837,MTOP,perturb_als_in_comparative_constructions,valid,microsoft/mdeberta-v3-base,8765,2,ende.MTOP
470,0.0,0.9068870523415978,0.9112947658402204,0.7850782929075837,MTOP,perturb_am_infinitive,valid,microsoft/mdeberta-v3-base,8765,63,ende.MTOP
471,0.0,0.9146005509641874,0.9112947658402204,0.7850782929075837,MTOP,perturb_article_before_personal_name,valid,microsoft/mdeberta-v3-base,8765,423,ende.MTOP
472,0.0,0.9107438016528926,0.9112947658402204,0.7850782929075837,MTOP,perturb_contracted_verb_and_pronoun,valid,microsoft/mdeberta-v3-base,8765,84,ende.MTOP
473,0.0,0.9112947658402204,0.9112947658402204,0.7850782929075837,MTOP,perturb_da,valid,microsoft/mdeberta-v3-base,8765,2,ende.MTOP
474,0.0,0.90633608815427,0.9112947658402204,0.7850782929075837,MTOP,perturb_denn_in_questions,valid,microsoft/mdeberta-v3-base,8765,449,ende.MTOP
475,0.0,0.9112947658402204,0.9112947658402204,0.7850782929075837,MTOP,perturb_double_article,valid,microsoft/mdeberta-v3-base,8765,0,ende.MTOP
476,0.0,0.9112947658402204,0.9112947658402204,0.7850782929075837,MTOP,perturb_existential_clause,valid,microsoft/mdeberta-v3-base,8765,0,ende.MTOP
477,0.0,0.912396694214876,0.9112947658402204,0.7850782929075837,MTOP,perturb_genitive_to_dativ,valid,microsoft/mdeberta-v3-base,8765,44,ende.MTOP
478,0.0,0.9101928374655648,0.9112947658402204,0.7850782929075837,MTOP,perturb_in,valid,microsoft/mdeberta-v3-base,8765,0,ende.MTOP
479,0.0,0.9112947658402204,0.9112947658402204,0.7850782929075837,MTOP,perturb_nach,valid,microsoft/mdeberta-v3-base,8765,2,ende.MTOP
480,0.0,0.9112947658402204,0.9112947658402204,0.7850782929075837,MTOP,perturb_negative_concord,valid,microsoft/mdeberta-v3-base,8765,5,ende.MTOP
481,0.0,0.912396694214876,0.9112947658402204,0.7850782929075837,MTOP,perturb_possesive_genitive,valid,microsoft/mdeberta-v3-base,8765,29,ende.MTOP
482,0.0,0.9112947658402204,0.9112947658402204,0.7850782929075837,MTOP,perturb_relative_pronoun,valid,microsoft/mdeberta-v3-base,8765,29,ende.MTOP
483,0.0,0.9112947658402204,0.9112947658402204,0.7850782929075837,MTOP,perturb_schwa_elision_in_verbs,valid,microsoft/mdeberta-v3-base,8765,32,ende.MTOP
484,0.0,0.7614325068870523,0.9112947658402204,0.7850782929075837,MTOP,perturb_swap_name,valid,microsoft/mdeberta-v3-base,8765,126,ende.MTOP
485,0.0,0.9019283746556473,0.9112947658402204,0.7850782929075837,MTOP,perturb_tun_imperativ,valid,microsoft/mdeberta-v3-base,8765,248,ende.MTOP
486,0.0,0.9070160608622148,0.9070160608622148,0.7967324926639702,MTOP,perturb_2_verb_clusters,test,microsoft/mdeberta-v3-base,8765,81,ende.MTOP
487,0.0,0.9070160608622148,0.9070160608622148,0.7967324926639702,MTOP,perturb_als_in_comparative_constructions,test,microsoft/mdeberta-v3-base,8765,3,ende.MTOP
488,0.0,0.9047619047619048,0.9070160608622148,0.7967324926639702,MTOP,perturb_am_infinitive,test,microsoft/mdeberta-v3-base,8765,125,ende.MTOP
489,0.0,0.9075795998872922,0.9070160608622148,0.7967324926639702,MTOP,perturb_article_before_personal_name,test,microsoft/mdeberta-v3-base,8765,786,ende.MTOP
490,0.0,0.906734291349676,0.9070160608622148,0.7967324926639702,MTOP,perturb_contracted_verb_and_pronoun,test,microsoft/mdeberta-v3-base,8765,182,ende.MTOP
491,0.0,0.9070160608622148,0.9070160608622148,0.7967324926639702,MTOP,perturb_da,test,microsoft/mdeberta-v3-base,8765,5,ende.MTOP
492,0.0,0.9070160608622148,0.9070160608622148,0.7967324926639702,MTOP,perturb_denn_in_questions,test,microsoft/mdeberta-v3-base,8765,867,ende.MTOP
493,0.0,0.9070160608622148,0.9070160608622148,0.7967324926639702,MTOP,perturb_double_article,test,microsoft/mdeberta-v3-base,8765,0,ende.MTOP
494,0.0,0.9070160608622148,0.9070160608622148,0.7967324926639702,MTOP,perturb_existential_clause,test,microsoft/mdeberta-v3-base,8765,0,ende.MTOP
495,0.0,0.9072978303747534,0.9070160608622148,0.7967324926639702,MTOP,perturb_genitive_to_dativ,test,microsoft/mdeberta-v3-base,8765,91,ende.MTOP
496,0.0,0.9064525218371372,0.9070160608622148,0.7967324926639702,MTOP,perturb_in,test,microsoft/mdeberta-v3-base,8765,0,ende.MTOP
497,0.0,0.9070160608622148,0.9070160608622148,0.7967324926639702,MTOP,perturb_nach,test,microsoft/mdeberta-v3-base,8765,5,ende.MTOP
498,0.0,0.9070160608622148,0.9070160608622148,0.7967324926639702,MTOP,perturb_negative_concord,test,microsoft/mdeberta-v3-base,8765,3,ende.MTOP
499,0.0,0.9089884474499859,0.9070160608622148,0.7967324926639702,MTOP,perturb_possesive_genitive,test,microsoft/mdeberta-v3-base,8765,41,ende.MTOP
500,0.0,0.906734291349676,0.9070160608622148,0.7967324926639702,MTOP,perturb_relative_pronoun,test,microsoft/mdeberta-v3-base,8765,45,ende.MTOP
501,0.0,0.9070160608622148,0.9070160608622148,0.7967324926639702,MTOP,perturb_schwa_elision_in_verbs,test,microsoft/mdeberta-v3-base,8765,49,ende.MTOP
502,0.0,0.7576782192166808,0.9070160608622148,0.7967324926639702,MTOP,perturb_swap_name,test,microsoft/mdeberta-v3-base,8765,220,ende.MTOP
503,0.0,0.8979994364609749,0.9070160608622148,0.7967324926639702,MTOP,perturb_tun_imperativ,test,microsoft/mdeberta-v3-base,8765,543,ende.MTOP
504,0.0,0.7079889807162535,0.7085399449035813,0.6478830338105391,MTOP,perturb_2_verb_clusters,valid,bert-base-multilingual-cased,7321,50,MTOP
505,0.0,0.7085399449035813,0.7085399449035813,0.6478830338105391,MTOP,perturb_als_in_comparative_constructions,valid,bert-base-multilingual-cased,7321,2,MTOP
506,0.0,0.7068870523415978,0.7085399449035813,0.6478830338105391,MTOP,perturb_am_infinitive,valid,bert-base-multilingual-cased,7321,63,MTOP
507,0.0,0.7052341597796143,0.7085399449035813,0.6478830338105391,MTOP,perturb_article_before_personal_name,valid,bert-base-multilingual-cased,7321,423,MTOP
508,0.0,0.7085399449035813,0.7085399449035813,0.6478830338105391,MTOP,perturb_contracted_verb_and_pronoun,valid,bert-base-multilingual-cased,7321,84,MTOP
509,0.0,0.7079889807162535,0.7085399449035813,0.6478830338105391,MTOP,perturb_da,valid,bert-base-multilingual-cased,7321,2,MTOP
510,0.0,0.7052341597796143,0.7085399449035813,0.6478830338105391,MTOP,perturb_denn_in_questions,valid,bert-base-multilingual-cased,7321,449,MTOP
511,0.0,0.7085399449035813,0.7085399449035813,0.6478830338105391,MTOP,perturb_double_article,valid,bert-base-multilingual-cased,7321,0,MTOP
512,0.0,0.7085399449035813,0.7085399449035813,0.6478830338105391,MTOP,perturb_existential_clause,valid,bert-base-multilingual-cased,7321,0,MTOP
513,0.0,0.7074380165289256,0.7085399449035813,0.6478830338105391,MTOP,perturb_genitive_to_dativ,valid,bert-base-multilingual-cased,7321,56,MTOP
514,0.0,0.7074380165289256,0.7085399449035813,0.6478830338105391,MTOP,perturb_in,valid,bert-base-multilingual-cased,7321,0,MTOP
515,0.0,0.7085399449035813,0.7085399449035813,0.6478830338105391,MTOP,perturb_nach,valid,bert-base-multilingual-cased,7321,2,MTOP
516,0.0,0.7090909090909091,0.7085399449035813,0.6478830338105391,MTOP,perturb_negative_concord,valid,bert-base-multilingual-cased,7321,5,MTOP
517,0.0,0.7068870523415978,0.7085399449035813,0.6478830338105391,MTOP,perturb_possesive_genitive,valid,bert-base-multilingual-cased,7321,29,MTOP
518,0.0,0.7085399449035813,0.7085399449035813,0.6478830338105391,MTOP,perturb_relative_pronoun,valid,bert-base-multilingual-cased,7321,29,MTOP
519,0.0,0.7085399449035813,0.7085399449035813,0.6478830338105391,MTOP,perturb_schwa_elision_in_verbs,valid,bert-base-multilingual-cased,7321,32,MTOP
520,0.0,0.7107438016528925,0.7085399449035813,0.6478830338105391,MTOP,perturb_swap_name,valid,bert-base-multilingual-cased,7321,452,MTOP
521,0.0,0.7024793388429752,0.7085399449035813,0.6478830338105391,MTOP,perturb_tun_imperativ,valid,bert-base-multilingual-cased,7321,248,MTOP
522,0.0,0.6999154691462384,0.7001972386587771,0.6757493188010899,MTOP,perturb_2_verb_clusters,test,bert-base-multilingual-cased,7321,81,MTOP
523,0.0,0.7001972386587771,0.7001972386587771,0.6757493188010899,MTOP,perturb_als_in_comparative_constructions,test,bert-base-multilingual-cased,7321,3,MTOP
524,0.0,0.6979430825584672,0.7001972386587771,0.6757493188010899,MTOP,perturb_am_infinitive,test,bert-base-multilingual-cased,7321,125,MTOP
525,0.0,0.6959706959706959,0.7001972386587771,0.6757493188010899,MTOP,perturb_article_before_personal_name,test,bert-base-multilingual-cased,7321,786,MTOP
526,0.0,0.6993519301211609,0.7001972386587771,0.6757493188010899,MTOP,perturb_contracted_verb_and_pronoun,test,bert-base-multilingual-cased,7321,182,MTOP
527,0.0,0.7001972386587771,0.7001972386587771,0.6757493188010899,MTOP,perturb_da,test,bert-base-multilingual-cased,7321,5,MTOP
528,0.0,0.6968160045083122,0.7001972386587771,0.6757493188010899,MTOP,perturb_denn_in_questions,test,bert-base-multilingual-cased,7321,867,MTOP
529,0.0,0.7001972386587771,0.7001972386587771,0.6757493188010899,MTOP,perturb_double_article,test,bert-base-multilingual-cased,7321,0,MTOP
530,0.0,0.7001972386587771,0.7001972386587771,0.6757493188010899,MTOP,perturb_existential_clause,test,bert-base-multilingual-cased,7321,0,MTOP
531,0.0,0.6999154691462384,0.7001972386587771,0.6757493188010899,MTOP,perturb_genitive_to_dativ,test,bert-base-multilingual-cased,7321,108,MTOP
532,0.0,0.7010425471963934,0.7001972386587771,0.6757493188010899,MTOP,perturb_in,test,bert-base-multilingual-cased,7321,0,MTOP
533,0.0,0.7001972386587771,0.7001972386587771,0.6757493188010899,MTOP,perturb_nach,test,bert-base-multilingual-cased,7321,5,MTOP
534,0.0,0.7007607776838546,0.7001972386587771,0.6757493188010899,MTOP,perturb_negative_concord,test,bert-base-multilingual-cased,7321,3,MTOP
535,0.0,0.7010425471963934,0.7001972386587771,0.6757493188010899,MTOP,perturb_possesive_genitive,test,bert-base-multilingual-cased,7321,41,MTOP
536,0.0,0.6990701606086221,0.7001972386587771,0.6757493188010899,MTOP,perturb_relative_pronoun,test,bert-base-multilingual-cased,7321,45,MTOP
537,0.0,0.7007607776838546,0.7001972386587771,0.6757493188010899,MTOP,perturb_schwa_elision_in_verbs,test,bert-base-multilingual-cased,7321,49,MTOP
538,0.0,0.6970977740208509,0.7001972386587771,0.6757493188010899,MTOP,perturb_swap_name,test,bert-base-multilingual-cased,7321,826,MTOP
539,0.0,0.687235841081995,0.7001972386587771,0.6757493188010899,MTOP,perturb_tun_imperativ,test,bert-base-multilingual-cased,7321,543,MTOP
