,intent-acc.,slot-f1,intact_intent-acc.,intact_slot-f1,dataset,perturbation,split,transformer_model,random_seed,n_perturbed,dataset_config
332,0.8435809149040826,0.7381071607411116,0.8435809149040826,0.7411116675012519,MASSIVE,perturb_existential_clause,valid,xlm-roberta-large,8446,1,ende.MASSIVE
333,0.8450565666502705,0.7209592805395952,0.8435809149040826,0.7411116675012519,MASSIVE,perturb_genitive_to_dativ,valid,xlm-roberta-large,8446,91,ende.MASSIVE
334,0.8411214953271028,0.7392392392392393,0.8435809149040826,0.7411116675012519,MASSIVE,perturb_in,valid,xlm-roberta-large,8446,0,ende.MASSIVE
335,0.8430890309886867,0.7376064096144216,0.8435809149040826,0.7411116675012519,MASSIVE,perturb_nach,valid,xlm-roberta-large,8446,35,ende.MASSIVE
336,0.8430890309886867,0.7381071607411116,0.8435809149040826,0.7411116675012519,MASSIVE,perturb_negative_concord,valid,xlm-roberta-large,8446,3,ende.MASSIVE
337,0.8435809149040826,0.7319148936170212,0.8435809149040826,0.7411116675012519,MASSIVE,perturb_possesive_genitive,valid,xlm-roberta-large,8446,9,ende.MASSIVE
338,0.8435809149040826,0.7381071607411116,0.8435809149040826,0.7411116675012519,MASSIVE,perturb_relative_pronoun,valid,xlm-roberta-large,8446,0,ende.MASSIVE
339,0.8430890309886867,0.7377377377377377,0.8435809149040826,0.7411116675012519,MASSIVE,perturb_schwa_elision_in_verbs,valid,xlm-roberta-large,8446,82,ende.MASSIVE
340,0.8435809149040826,0.7364205256570714,0.8435809149040826,0.7411116675012519,MASSIVE,perturb_swap_name,valid,xlm-roberta-large,8446,168,ende.MASSIVE
341,0.8342351205115592,0.6282985674792662,0.8435809149040826,0.7411116675012519,MASSIVE,perturb_tun_imperativ,valid,xlm-roberta-large,8446,537,ende.MASSIVE
342,0.84364492266308,0.7405289492494639,0.8443174176193678,0.7455325232308792,MASSIVE,perturb_2_verb_clusters,test,xlm-roberta-large,8446,88,ende.MASSIVE
343,0.8443174176193678,0.7424486148346738,0.8443174176193678,0.7455325232308792,MASSIVE,perturb_als_in_comparative_constructions,test,xlm-roberta-large,8446,5,ende.MASSIVE
344,0.8382649630127774,0.726654740608229,0.8443174176193678,0.7455325232308792,MASSIVE,perturb_am_infinitive,test,xlm-roberta-large,8446,179,ende.MASSIVE
345,0.8433086751849361,0.6350795637403898,0.8443174176193678,0.7455325232308792,MASSIVE,perturb_article_before_personal_name,test,xlm-roberta-large,8446,275,ende.MASSIVE
346,0.843981170141224,0.7076483202287348,0.8443174176193678,0.7455325232308792,MASSIVE,perturb_contracted_verb_and_pronoun,test,xlm-roberta-large,8446,128,ende.MASSIVE
347,0.8443174176193678,0.7419585418155826,0.8443174176193678,0.7455325232308792,MASSIVE,perturb_da,test,xlm-roberta-large,8446,2,ende.MASSIVE
348,0.843981170141224,0.5822603719599427,0.8443174176193678,0.7455325232308792,MASSIVE,perturb_denn_in_questions,test,xlm-roberta-large,8446,679,ende.MASSIVE
349,0.8443174176193678,0.7421833124888333,0.8443174176193678,0.7455325232308792,MASSIVE,perturb_double_article,test,xlm-roberta-large,8446,0,ende.MASSIVE
350,0.8443174176193678,0.7421833124888333,0.8443174176193678,0.7455325232308792,MASSIVE,perturb_existential_clause,test,xlm-roberta-large,8446,0,ende.MASSIVE
351,0.8422999327505044,0.7241625089094796,0.8443174176193678,0.7455325232308792,MASSIVE,perturb_genitive_to_dativ,test,xlm-roberta-large,8446,149,ende.MASSIVE
352,0.8426361802286483,0.7416011436740528,0.8443174176193678,0.7455325232308792,MASSIVE,perturb_in,test,xlm-roberta-large,8446,0,ende.MASSIVE
353,0.8443174176193678,0.7415087593850554,0.8443174176193678,0.7455325232308792,MASSIVE,perturb_nach,test,xlm-roberta-large,8446,36,ende.MASSIVE
354,0.8443174176193678,0.7414686439163838,0.8443174176193678,0.7455325232308792,MASSIVE,perturb_negative_concord,test,xlm-roberta-large,8446,5,ende.MASSIVE
355,0.8446536650975117,0.7368796858264904,0.8443174176193678,0.7455325232308792,MASSIVE,perturb_possesive_genitive,test,xlm-roberta-large,8446,28,ende.MASSIVE
356,0.8443174176193678,0.7421833124888333,0.8443174176193678,0.7455325232308792,MASSIVE,perturb_relative_pronoun,test,xlm-roberta-large,8446,0,ende.MASSIVE
357,0.8443174176193678,0.7417336907953531,0.8443174176193678,0.7455325232308792,MASSIVE,perturb_schwa_elision_in_verbs,test,xlm-roberta-large,8446,122,ende.MASSIVE
358,0.84364492266308,0.7354677159720979,0.8443174176193678,0.7455325232308792,MASSIVE,perturb_swap_name,test,xlm-roberta-large,8446,275,ende.MASSIVE
359,0.8234700739744452,0.6246170481167779,0.8443174176193678,0.7455325232308792,MASSIVE,perturb_tun_imperativ,test,xlm-roberta-large,8446,846,ende.MASSIVE
360,0.8780127889818002,0.8121927236971486,0.8785046728971962,0.8153430046717483,MASSIVE,perturb_2_verb_clusters,valid,google/rembert,8765,57,dede.MASSIVE
361,0.8785046728971962,0.812684365781711,0.8785046728971962,0.8153430046717483,MASSIVE,perturb_als_in_comparative_constructions,valid,google/rembert,8765,1,dede.MASSIVE
362,0.8755533694048204,0.800985221674877,0.8785046728971962,0.8153430046717483,MASSIVE,perturb_am_infinitive,valid,google/rembert,8765,121,dede.MASSIVE
363,0.8775209050664043,0.7109471094710946,0.8785046728971962,0.8153430046717483,MASSIVE,perturb_article_before_personal_name,valid,google/rembert,8765,168,dede.MASSIVE
364,0.8785046728971962,0.768625522498156,0.8785046728971962,0.8153430046717483,MASSIVE,perturb_contracted_verb_and_pronoun,valid,google/rembert,8765,89,dede.MASSIVE
365,0.8789965568125923,0.812684365781711,0.8785046728971962,0.8153430046717483,MASSIVE,perturb_da,valid,google/rembert,8765,3,dede.MASSIVE
366,0.8755533694048204,0.6182175300761109,0.8785046728971962,0.8153430046717483,MASSIVE,perturb_denn_in_questions,valid,google/rembert,8765,513,dede.MASSIVE
367,0.8785046728971962,0.812684365781711,0.8785046728971962,0.8153430046717483,MASSIVE,perturb_double_article,valid,google/rembert,8765,0,dede.MASSIVE
368,0.8785046728971962,0.812684365781711,0.8785046728971962,0.8153430046717483,MASSIVE,perturb_existential_clause,valid,google/rembert,8765,1,dede.MASSIVE
369,0.8785046728971962,0.7973470891672807,0.8785046728971962,0.8153430046717483,MASSIVE,perturb_genitive_to_dativ,valid,google/rembert,8765,91,dede.MASSIVE
370,0.8755533694048204,0.8118081180811808,0.8785046728971962,0.8153430046717483,MASSIVE,perturb_in,valid,google/rembert,8765,0,dede.MASSIVE
371,0.8785046728971962,0.812684365781711,0.8785046728971962,0.8153430046717483,MASSIVE,perturb_nach,valid,google/rembert,8765,35,dede.MASSIVE
372,0.8785046728971962,0.812684365781711,0.8785046728971962,0.8153430046717483,MASSIVE,perturb_negative_concord,valid,google/rembert,8765,3,dede.MASSIVE
373,0.8785046728971962,0.8066814050601818,0.8785046728971962,0.8153430046717483,MASSIVE,perturb_possesive_genitive,valid,google/rembert,8765,9,dede.MASSIVE
374,0.8785046728971962,0.812684365781711,0.8785046728971962,0.8153430046717483,MASSIVE,perturb_relative_pronoun,valid,google/rembert,8765,0,dede.MASSIVE
375,0.8780127889818002,0.812684365781711,0.8785046728971962,0.8153430046717483,MASSIVE,perturb_schwa_elision_in_verbs,valid,google/rembert,8765,82,dede.MASSIVE
376,0.8770290211510083,0.8088452088452088,0.8785046728971962,0.8153430046717483,MASSIVE,perturb_swap_name,valid,google/rembert,8765,168,dede.MASSIVE
377,0.8721101819970487,0.6821208384710234,0.8785046728971962,0.8153430046717483,MASSIVE,perturb_tun_imperativ,valid,google/rembert,8765,537,dede.MASSIVE
378,0.875252185608608,0.798118794635081,0.874915938130464,0.8022303537201603,MASSIVE,perturb_2_verb_clusters,test,google/rembert,8765,88,dede.MASSIVE
379,0.874915938130464,0.7990939188011849,0.874915938130464,0.8022303537201603,MASSIVE,perturb_als_in_comparative_constructions,test,google/rembert,8765,5,dede.MASSIVE
380,0.8702084734364492,0.7853146853146854,0.874915938130464,0.8022303537201603,MASSIVE,perturb_am_infinitive,test,google/rembert,8765,179,dede.MASSIVE
381,0.8735709482178884,0.6868016759776536,0.874915938130464,0.8022303537201603,MASSIVE,perturb_article_before_personal_name,test,google/rembert,8765,275,dede.MASSIVE
382,0.8725622057834567,0.7619379574764727,0.874915938130464,0.8022303537201603,MASSIVE,perturb_contracted_verb_and_pronoun,test,google/rembert,8765,128,dede.MASSIVE
383,0.874915938130464,0.7989547038327526,0.874915938130464,0.8022303537201603,MASSIVE,perturb_da,test,google/rembert,8765,2,dede.MASSIVE
384,0.8745796906523201,0.6244990416448859,0.874915938130464,0.8022303537201603,MASSIVE,perturb_denn_in_questions,test,google/rembert,8765,679,dede.MASSIVE
385,0.874915938130464,0.7989547038327526,0.874915938130464,0.8022303537201603,MASSIVE,perturb_double_article,test,google/rembert,8765,0,dede.MASSIVE
386,0.874915938130464,0.7989547038327526,0.874915938130464,0.8022303537201603,MASSIVE,perturb_existential_clause,test,google/rembert,8765,0,dede.MASSIVE
387,0.8735709482178884,0.780836236933798,0.874915938130464,0.8022303537201603,MASSIVE,perturb_genitive_to_dativ,test,google/rembert,8765,149,dede.MASSIVE
388,0.8735709482178884,0.7983266515600488,0.874915938130464,0.8022303537201603,MASSIVE,perturb_in,test,google/rembert,8765,0,dede.MASSIVE
389,0.874915938130464,0.7989547038327526,0.874915938130464,0.8022303537201603,MASSIVE,perturb_nach,test,google/rembert,8765,36,dede.MASSIVE
390,0.874915938130464,0.7986062717770034,0.874915938130464,0.8022303537201603,MASSIVE,perturb_negative_concord,test,google/rembert,8765,5,dede.MASSIVE
391,0.8745796906523201,0.7943583492947938,0.874915938130464,0.8022303537201603,MASSIVE,perturb_possesive_genitive,test,google/rembert,8765,28,dede.MASSIVE
392,0.874915938130464,0.7989547038327526,0.874915938130464,0.8022303537201603,MASSIVE,perturb_relative_pronoun,test,google/rembert,8765,0,dede.MASSIVE
393,0.875252185608608,0.7983969332636347,0.874915938130464,0.8022303537201603,MASSIVE,perturb_schwa_elision_in_verbs,test,google/rembert,8765,122,dede.MASSIVE
394,0.8745796906523201,0.7933077727431161,0.874915938130464,0.8022303537201603,MASSIVE,perturb_swap_name,test,google/rembert,8765,275,dede.MASSIVE
395,0.8655010087424344,0.6657327963579057,0.874915938130464,0.8022303537201603,MASSIVE,perturb_tun_imperativ,test,google/rembert,8765,846,dede.MASSIVE
396,0.11657648794884408,0.08869063237995277,0.11657648794884408,0.09028871391076115,MASSIVE,perturb_2_verb_clusters,valid,facebook/mbart-large-cc25,8765,57,ende.MASSIVE
397,0.11657648794884408,0.08869063237995277,0.11657648794884408,0.09028871391076115,MASSIVE,perturb_als_in_comparative_constructions,valid,facebook/mbart-large-cc25,8765,1,ende.MASSIVE
398,0.1160846040334481,0.08597640891218873,0.11657648794884408,0.09028871391076115,MASSIVE,perturb_am_infinitive,valid,facebook/mbart-large-cc25,8765,121,ende.MASSIVE
399,0.11805213969503198,0.06256572029442692,0.11657648794884408,0.09028871391076115,MASSIVE,perturb_article_before_personal_name,valid,facebook/mbart-large-cc25,8765,168,ende.MASSIVE
400,0.11510083620265617,0.08469226722777486,0.11657648794884408,0.09028871391076115,MASSIVE,perturb_contracted_verb_and_pronoun,valid,facebook/mbart-large-cc25,8765,89,ende.MASSIVE
401,0.11657648794884408,0.0886441122475741,0.11657648794884408,0.09028871391076115,MASSIVE,perturb_da,valid,facebook/mbart-large-cc25,8765,3,ende.MASSIVE
402,0.1160846040334481,0.05823714585519413,0.11657648794884408,0.09028871391076115,MASSIVE,perturb_denn_in_questions,valid,facebook/mbart-large-cc25,8765,513,ende.MASSIVE
403,0.11657648794884408,0.08869063237995277,0.11657648794884408,0.09028871391076115,MASSIVE,perturb_double_article,valid,facebook/mbart-large-cc25,8765,0,ende.MASSIVE
404,0.11657648794884408,0.08869063237995277,0.11657648794884408,0.09028871391076115,MASSIVE,perturb_existential_clause,valid,facebook/mbart-large-cc25,8765,1,ende.MASSIVE
405,0.11756025577963601,0.0872290415252024,0.11657648794884408,0.09028871391076115,MASSIVE,perturb_genitive_to_dativ,valid,facebook/mbart-large-cc25,8765,91,ende.MASSIVE
406,0.11657648794884408,0.08869063237995277,0.11657648794884408,0.09028871391076115,MASSIVE,perturb_in,valid,facebook/mbart-large-cc25,8765,0,ende.MASSIVE
407,0.11657648794884408,0.08869063237995277,0.11657648794884408,0.09028871391076115,MASSIVE,perturb_nach,valid,facebook/mbart-large-cc25,8765,35,ende.MASSIVE
408,0.11657648794884408,0.08871391076115485,0.11657648794884408,0.09028871391076115,MASSIVE,perturb_negative_concord,valid,facebook/mbart-large-cc25,8765,3,ende.MASSIVE
409,0.11657648794884408,0.08866736621196222,0.11657648794884408,0.09028871391076115,MASSIVE,perturb_possesive_genitive,valid,facebook/mbart-large-cc25,8765,9,ende.MASSIVE
410,0.11657648794884408,0.08869063237995277,0.11657648794884408,0.09028871391076115,MASSIVE,perturb_relative_pronoun,valid,facebook/mbart-large-cc25,8765,0,ende.MASSIVE
411,0.11559272011805213,0.08869063237995277,0.11657648794884408,0.09028871391076115,MASSIVE,perturb_schwa_elision_in_verbs,valid,facebook/mbart-large-cc25,8765,82,ende.MASSIVE
412,0.11657648794884408,0.08350840336134453,0.11657648794884408,0.09028871391076115,MASSIVE,perturb_swap_name,valid,facebook/mbart-large-cc25,8765,168,ende.MASSIVE
413,0.11067388096409247,0.08181818181818182,0.11657648794884408,0.09028871391076115,MASSIVE,perturb_tun_imperativ,valid,facebook/mbart-large-cc25,8765,537,ende.MASSIVE
414,0.10457296570275723,0.10413192514359829,0.10457296570275723,0.10339077265147303,MASSIVE,perturb_2_verb_clusters,test,facebook/mbart-large-cc25,8765,88,ende.MASSIVE
415,0.10457296570275723,0.10337161911819191,0.10457296570275723,0.10339077265147303,MASSIVE,perturb_als_in_comparative_constructions,test,facebook/mbart-large-cc25,8765,5,ende.MASSIVE
416,0.10457296570275723,0.10255460940392448,0.10457296570275723,0.10339077265147303,MASSIVE,perturb_am_infinitive,test,facebook/mbart-large-cc25,8765,179,ende.MASSIVE
417,0.10591795561533289,0.06739492686539529,0.10457296570275723,0.10339077265147303,MASSIVE,perturb_article_before_personal_name,test,facebook/mbart-large-cc25,8765,275,ende.MASSIVE
418,0.10558170813718896,0.09740740740740741,0.10457296570275723,0.10339077265147303,MASSIVE,perturb_contracted_verb_and_pronoun,test,facebook/mbart-large-cc25,8765,128,ende.MASSIVE
419,0.10457296570275723,0.10337161911819191,0.10457296570275723,0.10339077265147303,MASSIVE,perturb_da,test,facebook/mbart-large-cc25,8765,2,ende.MASSIVE
420,0.1062542030934768,0.06557984438680992,0.10457296570275723,0.10339077265147303,MASSIVE,perturb_denn_in_questions,test,facebook/mbart-large-cc25,8765,679,ende.MASSIVE
421,0.10457296570275723,0.10337161911819191,0.10457296570275723,0.10339077265147303,MASSIVE,perturb_double_article,test,facebook/mbart-large-cc25,8765,0,ende.MASSIVE
422,0.10457296570275723,0.10337161911819191,0.10457296570275723,0.10339077265147303,MASSIVE,perturb_existential_clause,test,facebook/mbart-large-cc25,8765,0,ende.MASSIVE
423,0.1039004707464694,0.10077519379844961,0.10457296570275723,0.10339077265147303,MASSIVE,perturb_genitive_to_dativ,test,facebook/mbart-large-cc25,8765,149,ende.MASSIVE
424,0.10457296570275723,0.10337161911819191,0.10457296570275723,0.10339077265147303,MASSIVE,perturb_in,test,facebook/mbart-large-cc25,8765,0,ende.MASSIVE
425,0.10457296570275723,0.10337161911819191,0.10457296570275723,0.10339077265147303,MASSIVE,perturb_nach,test,facebook/mbart-large-cc25,8765,36,ende.MASSIVE
426,0.10457296570275723,0.10339077265147303,0.10457296570275723,0.10339077265147303,MASSIVE,perturb_negative_concord,test,facebook/mbart-large-cc25,8765,5,ende.MASSIVE
427,0.10490921318090114,0.10259259259259258,0.10457296570275723,0.10339077265147303,MASSIVE,perturb_possesive_genitive,test,facebook/mbart-large-cc25,8765,28,ende.MASSIVE
428,0.10457296570275723,0.10337161911819191,0.10457296570275723,0.10339077265147303,MASSIVE,perturb_relative_pronoun,test,facebook/mbart-large-cc25,8765,0,ende.MASSIVE
429,0.1039004707464694,0.10292484265087007,0.10457296570275723,0.10339077265147303,MASSIVE,perturb_schwa_elision_in_verbs,test,facebook/mbart-large-cc25,8765,122,ende.MASSIVE
430,0.1039004707464694,0.09567958464676432,0.10457296570275723,0.10339077265147303,MASSIVE,perturb_swap_name,test,facebook/mbart-large-cc25,8765,275,ende.MASSIVE
431,0.1062542030934768,0.09237175847056596,0.10457296570275723,0.10339077265147303,MASSIVE,perturb_tun_imperativ,test,facebook/mbart-large-cc25,8765,846,ende.MASSIVE
432,0.7702902115100836,0.7171819564115559,0.7702902115100836,0.7197161682716675,MASSIVE,perturb_2_verb_clusters,valid,google/mt5-large,8446,57,ende.MASSIVE
433,0.7697983275946877,0.71700025335698,0.7702902115100836,0.7197161682716675,MASSIVE,perturb_als_in_comparative_constructions,valid,google/mt5-large,8446,1,ende.MASSIVE
434,0.764387604525332,0.7006854531607007,0.7702902115100836,0.7197161682716675,MASSIVE,perturb_am_infinitive,valid,google/mt5-large,8446,121,ende.MASSIVE
435,0.7702902115100836,0.6222784810126581,0.7702902115100836,0.7197161682716675,MASSIVE,perturb_article_before_personal_name,valid,google/mt5-large,8446,168,ende.MASSIVE
436,0.7697983275946877,0.6742654508611955,0.7702902115100836,0.7197161682716675,MASSIVE,perturb_contracted_verb_and_pronoun,valid,google/mt5-large,8446,89,ende.MASSIVE
437,0.7707820954254796,0.71700025335698,0.7702902115100836,0.7197161682716675,MASSIVE,perturb_da,valid,google/mt5-large,8446,3,ende.MASSIVE
438,0.7683226758484998,0.5351969504447269,0.7702902115100836,0.7197161682716675,MASSIVE,perturb_denn_in_questions,valid,google/mt5-large,8446,513,ende.MASSIVE
439,0.7702902115100836,0.71700025335698,0.7702902115100836,0.7197161682716675,MASSIVE,perturb_double_article,valid,google/mt5-large,8446,0,ende.MASSIVE
440,0.7702902115100836,0.71700025335698,0.7702902115100836,0.7197161682716675,MASSIVE,perturb_existential_clause,valid,google/mt5-large,8446,1,ende.MASSIVE
441,0.7707820954254796,0.7029627753861737,0.7702902115100836,0.7197161682716675,MASSIVE,perturb_genitive_to_dativ,valid,google/mt5-large,8446,91,ende.MASSIVE
442,0.7673389080177078,0.7156614292954891,0.7702902115100836,0.7197161682716675,MASSIVE,perturb_in,valid,google/mt5-large,8446,0,ende.MASSIVE
443,0.7683226758484998,0.7163498098859316,0.7702902115100836,0.7197161682716675,MASSIVE,perturb_nach,valid,google/mt5-large,8446,35,ende.MASSIVE
444,0.7707820954254796,0.71700025335698,0.7702902115100836,0.7197161682716675,MASSIVE,perturb_negative_concord,valid,google/mt5-large,8446,3,ende.MASSIVE
445,0.7702902115100836,0.7121135326913329,0.7702902115100836,0.7197161682716675,MASSIVE,perturb_possesive_genitive,valid,google/mt5-large,8446,9,ende.MASSIVE
446,0.7702902115100836,0.71700025335698,0.7702902115100836,0.7197161682716675,MASSIVE,perturb_relative_pronoun,valid,google/mt5-large,8446,0,ende.MASSIVE
447,0.7688145597638957,0.7171435806533298,0.7702902115100836,0.7197161682716675,MASSIVE,perturb_schwa_elision_in_verbs,valid,google/mt5-large,8446,82,ende.MASSIVE
448,0.7697983275946877,0.713598379336541,0.7702902115100836,0.7197161682716675,MASSIVE,perturb_swap_name,valid,google/mt5-large,8446,168,ende.MASSIVE
449,0.76586325627152,0.6091576018214016,0.7702902115100836,0.7197161682716675,MASSIVE,perturb_tun_imperativ,valid,google/mt5-large,8446,537,ende.MASSIVE
450,0.7700067249495629,0.7105310857350009,0.7700067249495629,0.7145187601957586,MASSIVE,perturb_2_verb_clusters,test,google/mt5-large,8446,88,ende.MASSIVE
451,0.7700067249495629,0.7106359847798513,0.7700067249495629,0.7145187601957586,MASSIVE,perturb_als_in_comparative_constructions,test,google/mt5-large,8446,5,ende.MASSIVE
452,0.7669804976462676,0.6990749138400145,0.7700067249495629,0.7145187601957586,MASSIVE,perturb_am_infinitive,test,google/mt5-large,8446,179,ende.MASSIVE
453,0.7689979825151312,0.6011958688168146,0.7700067249495629,0.7145187601957586,MASSIVE,perturb_article_before_personal_name,test,google/mt5-large,8446,275,ende.MASSIVE
454,0.7710154673839946,0.6747643219724438,0.7700067249495629,0.7145187601957586,MASSIVE,perturb_contracted_verb_and_pronoun,test,google/mt5-large,8446,128,ende.MASSIVE
455,0.7700067249495629,0.711127220007249,0.7700067249495629,0.7145187601957586,MASSIVE,perturb_da,test,google/mt5-large,8446,2,ende.MASSIVE
456,0.7686617350369872,0.5517993456924755,0.7700067249495629,0.7145187601957586,MASSIVE,perturb_denn_in_questions,test,google/mt5-large,8446,679,ende.MASSIVE
457,0.7700067249495629,0.711127220007249,0.7700067249495629,0.7145187601957586,MASSIVE,perturb_double_article,test,google/mt5-large,8446,0,ende.MASSIVE
458,0.7700067249495629,0.711127220007249,0.7700067249495629,0.7145187601957586,MASSIVE,perturb_existential_clause,test,google/mt5-large,8446,0,ende.MASSIVE
459,0.7683254875588433,0.69251676028266,0.7700067249495629,0.7145187601957586,MASSIVE,perturb_genitive_to_dativ,test,google/mt5-large,8446,149,ende.MASSIVE
460,0.7689979825151312,0.7108695652173912,0.7700067249495629,0.7145187601957586,MASSIVE,perturb_in,test,google/mt5-large,8446,0,ende.MASSIVE
461,0.7700067249495629,0.7112561174551387,0.7700067249495629,0.7145187601957586,MASSIVE,perturb_nach,test,google/mt5-large,8446,36,ende.MASSIVE
462,0.7700067249495629,0.7104023196810438,0.7700067249495629,0.7145187601957586,MASSIVE,perturb_negative_concord,test,google/mt5-large,8446,5,ende.MASSIVE
463,0.769334229993275,0.7063721940622737,0.7700067249495629,0.7145187601957586,MASSIVE,perturb_possesive_genitive,test,google/mt5-large,8446,28,ende.MASSIVE
464,0.7700067249495629,0.711127220007249,0.7700067249495629,0.7145187601957586,MASSIVE,perturb_relative_pronoun,test,google/mt5-large,8446,0,ende.MASSIVE
465,0.7703429724277068,0.7108695652173912,0.7700067249495629,0.7145187601957586,MASSIVE,perturb_schwa_elision_in_verbs,test,google/mt5-large,8446,122,ende.MASSIVE
466,0.7689979825151312,0.7055837563451777,0.7700067249495629,0.7145187601957586,MASSIVE,perturb_swap_name,test,google/mt5-large,8446,275,ende.MASSIVE
467,0.7639542703429725,0.5972045743329097,0.7700067249495629,0.7145187601957586,MASSIVE,perturb_tun_imperativ,test,google/mt5-large,8446,846,ende.MASSIVE
468,0.499754058042302,0.6768537074148296,0.49926217412690604,0.6775244299674267,MASSIVE,perturb_2_verb_clusters,valid,google/mt5-base,8765,57,MASSIVE
469,0.49926217412690604,0.6765147721582374,0.49926217412690604,0.6775244299674267,MASSIVE,perturb_als_in_comparative_constructions,valid,google/mt5-base,8765,1,MASSIVE
470,0.49581898671913427,0.6618345413646587,0.49926217412690604,0.6775244299674267,MASSIVE,perturb_am_infinitive,valid,google/mt5-base,8765,121,MASSIVE
471,0.4987702902115101,0.5897051474262868,0.49926217412690604,0.6775244299674267,MASSIVE,perturb_article_before_personal_name,valid,google/mt5-base,8765,168,MASSIVE
472,0.49827840629611414,0.6374561842764146,0.49926217412690604,0.6775244299674267,MASSIVE,perturb_contracted_verb_and_pronoun,valid,google/mt5-base,8765,89,MASSIVE
473,0.49926217412690604,0.6765147721582374,0.49926217412690604,0.6775244299674267,MASSIVE,perturb_da,valid,google/mt5-base,8765,3,MASSIVE
474,0.49926217412690604,0.5099121706398996,0.49926217412690604,0.6775244299674267,MASSIVE,perturb_denn_in_questions,valid,google/mt5-base,8765,513,MASSIVE
475,0.49926217412690604,0.6765147721582374,0.49926217412690604,0.6775244299674267,MASSIVE,perturb_double_article,valid,google/mt5-base,8765,0,MASSIVE
476,0.49926217412690604,0.6765147721582374,0.49926217412690604,0.6775244299674267,MASSIVE,perturb_existential_clause,valid,google/mt5-base,8765,1,MASSIVE
477,0.4987702902115101,0.6646676661669165,0.49926217412690604,0.6775244299674267,MASSIVE,perturb_genitive_to_dativ,valid,google/mt5-base,8765,77,MASSIVE
478,0.49827840629611414,0.6753441802252815,0.49926217412690604,0.6775244299674267,MASSIVE,perturb_in,valid,google/mt5-base,8765,0,MASSIVE
479,0.499754058042302,0.6770155232849273,0.49926217412690604,0.6775244299674267,MASSIVE,perturb_nach,valid,google/mt5-base,8765,35,MASSIVE
480,0.49926217412690604,0.6765147721582374,0.49926217412690604,0.6775244299674267,MASSIVE,perturb_negative_concord,valid,google/mt5-base,8765,3,MASSIVE
481,0.49926217412690604,0.6740110165247872,0.49926217412690604,0.6775244299674267,MASSIVE,perturb_possesive_genitive,valid,google/mt5-base,8765,9,MASSIVE
482,0.49926217412690604,0.6765147721582374,0.49926217412690604,0.6775244299674267,MASSIVE,perturb_relative_pronoun,valid,google/mt5-base,8765,0,MASSIVE
483,0.49926217412690604,0.6758448060075094,0.49926217412690604,0.6775244299674267,MASSIVE,perturb_schwa_elision_in_verbs,valid,google/mt5-base,8765,82,MASSIVE
484,0.47368421052631576,0.6114072494669509,0.49926217412690604,0.6775244299674267,MASSIVE,perturb_swap_name,valid,google/mt5-base,8765,72,MASSIVE
485,0.5577963600590261,0.5720732013035849,0.49926217412690604,0.6775244299674267,MASSIVE,perturb_tun_imperativ,valid,google/mt5-base,8765,537,MASSIVE
486,0.4791526563550773,0.6448863636363636,0.4791526563550773,0.666429587482219,MASSIVE,perturb_genitive_to_dativ,test,google/mt5-base,8765,132,MASSIVE
487,0.02320107599193006,0.6766169154228856,0.4791526563550773,0.666429587482219,MASSIVE,perturb_possesive_genitive,test,google/mt5-base,8765,0,MASSIVE
488,0.5553369404820462,0.7564289180009703,0.5553369404820462,0.7595243872846397,MASSIVE,perturb_2_verb_clusters,valid,google/mt5-base,8446,57,dede.MASSIVE
489,0.5553369404820462,0.7569141193595342,0.5553369404820462,0.7595243872846397,MASSIVE,perturb_als_in_comparative_constructions,valid,google/mt5-base,8446,1,dede.MASSIVE
490,0.5543531726512543,0.7430370549769919,0.5553369404820462,0.7595243872846397,MASSIVE,perturb_am_infinitive,valid,google/mt5-base,8446,121,dede.MASSIVE
491,0.5548450565666503,0.6574344023323615,0.5553369404820462,0.7595243872846397,MASSIVE,perturb_article_before_personal_name,valid,google/mt5-base,8446,168,dede.MASSIVE
492,0.5548450565666503,0.7164685908319185,0.5553369404820462,0.7595243872846397,MASSIVE,perturb_contracted_verb_and_pronoun,valid,google/mt5-base,8446,89,dede.MASSIVE
493,0.5548450565666503,0.7569141193595342,0.5553369404820462,0.7595243872846397,MASSIVE,perturb_da,valid,google/mt5-base,8446,3,dede.MASSIVE
494,0.5563207083128382,0.5724708171206225,0.5553369404820462,0.7595243872846397,MASSIVE,perturb_denn_in_questions,valid,google/mt5-base,8446,513,dede.MASSIVE
495,0.5553369404820462,0.7569141193595342,0.5553369404820462,0.7595243872846397,MASSIVE,perturb_double_article,valid,google/mt5-base,8446,0,dede.MASSIVE
496,0.5553369404820462,0.7572156196943972,0.5553369404820462,0.7595243872846397,MASSIVE,perturb_existential_clause,valid,google/mt5-base,8446,1,dede.MASSIVE
497,0.5558288243974422,0.7424279137387932,0.5553369404820462,0.7595243872846397,MASSIVE,perturb_genitive_to_dativ,valid,google/mt5-base,8446,91,dede.MASSIVE
498,0.5538612887358584,0.7560620756547042,0.5553369404820462,0.7595243872846397,MASSIVE,perturb_in,valid,google/mt5-base,8446,0,dede.MASSIVE
499,0.5543531726512543,0.7569141193595342,0.5553369404820462,0.7595243872846397,MASSIVE,perturb_nach,valid,google/mt5-base,8446,35,dede.MASSIVE
500,0.5553369404820462,0.7569141193595342,0.5553369404820462,0.7595243872846397,MASSIVE,perturb_negative_concord,valid,google/mt5-base,8446,3,dede.MASSIVE
